stock_id,date_of_listing,exchange_name,face_value,isin_number,market_lot,paid_up_value,sector,series,stock_name,stock_symbol
491,06-SEP-1995,NSE,2,INE026A01025,1,2,Sector,EQ,"Gujarat State Fertilizers & Chemicals Limited",GSFC
492,06-SEP-1995,NSE,2,INE026A01025,1,2,Sector,IL,"Gujarat State Fertilizers & Chemicals Limited",GSFC
493,16-JUN-2003,NSE,10,INE264A01014,1,10,Sector,EQ,"GlaxoSmithKline Consumer Healthcare Limited",GSKCONS
494,14-DEC-2009,NSE,5,INE787A01022,1,5,Sector,EQ,"GSL Nova Petrochemicals Limited",GSLNOVA
495,16-FEB-2006,NSE,10,INE246F01010,1,10,Sector,EQ,"Gujarat State Petronet Limited",GSPL
496,07-MAR-2008,NSE,10,INE871H01011,1,10,Sector,EQ,"GSS Infotech Limited",GSS
497,07-MAR-2008,NSE,10,INE871H01011,1,10,Sector,IL,"GSS Infotech Limited",GSS
498,29-MAR-1995,NSE,10,INE043A01012,1,10,Sector,EQ,"GTL Limited",GTL
499,09-NOV-2006,NSE,10,INE221H01019,1,10,Sector,EQ,"GTL Infrastructure Limited",GTLINFRA
500,02-AUG-1995,NSE,10,INE537A01013,1,10,Sector,EQ,"GTN Industries Limited",GTNIND
501,18-MAY-2006,NSE,10,INE302H01017,1,10,Sector,EQ,"GTN Textiles Limited",GTNTEX
502,21-DEC-2006,NSE,10,INE892H01017,1,10,Sector,EQ,"GOL Offshore Limited",GTOFFSHORE
503,19-OCT-2004,NSE,1,INE742B01025,1,1,Sector,EQ,"Gufic Biosciences Limited",GUFICBIO
504,07-AUG-1997,NSE,10,INE186A01019,1,10,Sector,EQ,"Gujarat Alkalies and Chemicals Limited",GUJALKALI
505,04-JUN-2007,NSE,10,INE826C01016,1,10,Sector,EQ,"Gujarat Apollo Industries Limited",GUJAPOLLO
506,25-MAY-1995,NSE,1,INE538A01037,1,1,Sector,EQ,"Gujarat Fluorochemicals Limited",GUJFLUORO
507,02-AUG-2004,NSE,10,INE110D01013,1,10,Sector,EQ,"Gujarat NRE Coke Limited",GUJNRECOKE
508,26-MAY-2010,NSE,10,IN9110D01011,1,10,Sector,EQ,"Gujarat NRE Coke Limited",GUJNREDVR
509,01-APR-2003,NSE,2,INE374A01029,1,2,Sector,EQ,"Gujarat Gas Company Limited",GUJRATGAS
510,02-MAY-1997,NSE,10,INE944A01011,100,10,Sector,BT,"Gujarat State Financial Corporation",GUJSTATFIN
511,26-JUN-2014,NSE,2,INE077F01035,1,2,Sector,EQ,"Gulf Oil Corporation Limited",GULFCORP
512,31-JUL-2014,NSE,2,INE635Q01029,1,2,Sector,EQ,"Gulf Oil Lubricants India Limited",GULFOILLUB
513,28-JAN-2015,NSE,5,INE255D01016,1,5,Sector,EQ,"Gulshan Polyols Limited",GULPOLY
514,27-FEB-2006,NSE,1,INE251H01024,1,1,Sector,EQ,"GVK Power & Infrastructure Limited",GVKPIL
515,20-OCT-2006,NSE,10,INE648H01013,1,10,Sector,EQ,"Hanung Toys and Textiles Limited",HANUNG
516,06-APR-2009,NSE,10,INE939D01015,1,10,Sector,EQ,"Harita Seating Systems Limited",HARITASEAT
517,08-FEB-1995,NSE,10,INE544A01019,1,10,Sector,EQ,"Harrisons  Malayalam Limited",HARRMALAYA
518,25-FEB-2010,NSE,2,INE982F01036,1,2,Sector,EQ,"Hathway Cable & Datacom Limited",HATHWAY
519,25-FEB-2010,NSE,2,INE982F01036,1,2,Sector,IL,"Hathway Cable & Datacom Limited",HATHWAY
520,20-JUN-2014,NSE,1,INE473B01035,1,1,Sector,EQ,"Hatsun Agro Product Limited",HATSUN
521,21-MAR-2001,NSE,1,INE176B01034,1,1,Sector,EQ,"Havells India Limited",HAVELLS
522,04-JAN-2007,NSE,1,INE292B01021,1,1,Sector,EQ,"HBL Power Systems Limited",HBLPOWER
523,15-OCT-1997,NSE,10,INE550B01014,1,10,Sector,EQ,"HB Stockholdings Limited",HBSTOCK
524,01-APR-2003,NSE,1,INE549A01026,1,1,Sector,EQ,"Hindustan Construction Company Limited",HCC
525,02-MAR-2007,NSE,1,INE019C01026,1,1,Sector,EQ,"Himadri Chemicals and Industries Limited",HCIL
526,01-JAN-1997,NSE,2,INE236A01020,1,2,Sector,EQ,"HCL Infosystems Limited",HCL-INSYS
527,06-JAN-2000,NSE,2,INE860A01027,1,2,Sector,EQ,"HCL Technologies Limited",HCLTECH
528,23-OCT-1996,NSE,2,INE001A01036,1,2,Sector,EQ,"Housing Development Finance Corporation Limited",HDFC
529,08-NOV-1995,NSE,2,INE040A01026,1,2,Sector,EQ,"HDFC Bank Limited",HDFCBANK
530,08-NOV-1995,NSE,2,INE040A01026,1,2,Sector,IL,"HDFC Bank Limited",HDFCBANK
531,24-JUL-2007,NSE,10,INE191I01012,1,10,Sector,EQ,"Housing Development and Infrastructure Limited",HDIL
532,10-MAY-1995,NSE,10,INE545A01016,1,10,Sector,EQ,"HEG Limited",HEG
533,15-MAR-1995,NSE,10,INE578A01017,1,10,Sector,EQ,"HeidelbergCement India Limited",HEIDELBERG
534,24-FEB-2005,NSE,10,INE674B01012,1,10,Sector,EQ,"Helios And Matheson Information Technology Limited",HELIOSMATH
535,19-FEB-2008,NSE,1,INE688E01024,1,1,Sector,EQ,"Hercules Hoists Limited",HERCULES
536,27-NOV-1996,NSE,10,INE978A01019,1,10,Sector,EQ,"Heritage Foods Limited",HERITGFOOD
537,11-APR-2003,NSE,2,INE158A01026,1,2,Sector,EQ,"Hero MotoCorp Limited",HEROMOTOCO
538,13-MAR-2015,NSE,10,INE782E01017,1,10,Sector,EQ,"Hester Biosciences Limited",HESTERBIO
539,20-APR-2012,NSE,2,INE750M01017,1,2,Sector,EQ,"Hexa Tradex Limited",HEXATRADEX
540,14-JUN-2002,NSE,2,INE093A01033,1,2,Sector,EQ,"Hexaware Technologies Limited",HEXAWARE
541,09-MAR-2011,NSE,1,INE548A01028,1,1,Sector,EQ,"Himachal Futuristic Communications Limited",HFCL
542,19-JUN-2007,NSE,10,INE170I01016,1,10,Sector,EQ,"Hinduja Global Solutions Limited",HGS
543,14-FEB-2001,NSE,2,INE475B01022,1,2,Sector,EQ,"Hikal Limited",HIKAL
544,26-APR-1995,NSE,10,INE557A01011,1,10,Sector,EQ,"HIL Limited",HIL
545,24-MAY-2007,NSE,10,INE788H01017,1,10,Sector,EQ,"Hilton Metal Forging Limited",HILTON
546,08-FEB-1995,NSE,5,INE049A01027,1,5,Sector,EQ,"Himatsingka Seide Limited",HIMATSEIDE
547,08-JAN-1997,NSE,1,INE038A01020,1,1,Sector,EQ,"Hindalco Industries Limited",HINDALCO
548,08-MAY-1996,NSE,10,INE310C01011,1,10,Sector,EQ,"Hindustan Composites Limited",HINDCOMPOS
549,15-SEP-2010,NSE,5,INE531E01026,1,5,Sector,EQ,"Hindustan Copper Limited",HINDCOPPER
550,06-DEC-1995,NSE,2,INE551A01022,1,2,Sector,EQ,"Hindustan Dorr-Oliver Limited",HINDDORROL
551,21-FEB-2011,NSE,5,INE253A01025,1,5,Sector,EQ,"Hindustan Motors Limited",HINDMOTORS
552,15-APR-2009,NSE,2,INE952A01022,1,2,Sector,EQ,"Hindusthan National Glass & Industries Limited",HINDNATGLS
553,23-SEP-2003,NSE,10,INE345A01011,1,10,Sector,EQ,"Hindustan Oil Exploration Company Limited",HINDOILEXP
554,17-JUN-1998,NSE,10,INE094A01015,1,10,Sector,EQ,"Hindustan Petroleum Corporation Limited",HINDPETRO
555,08-FEB-1995,NSE,10,INE155B01012,1,10,Sector,EQ,"Hind Syntex Limited",HINDSYNTEX
556,26-SEP-2006,NSE,10,INE291F01016,1,10,Sector,EQ,"Hinduja Foundries Limited",HINDUJAFO
557,24-APR-2007,NSE,10,INE353A01023,1,10,Sector,EQ,"Hinduja Ventures Limited",HINDUJAVEN
558,06-JUL-1995,NSE,1,INE030A01027,1,1,Sector,EQ,"Hindustan Unilever Limited",HINDUNILVR
559,21-NOV-2006,NSE,2,INE267A01025,1,2,Sector,EQ,"Hindustan Zinc Limited",HINDZINC
560,26-DEC-2006,NSE,2,INE835D01023,1,2,Sector,EQ,"Hind Rectifiers Limited",HIRECT
561,03-JAN-2000,NSE,10,INE782A01015,1,10,Sector,EQ,"Hitachi Home and Life Solutions (India) Limited",HITACHIHOM
562,21-JAN-2002,NSE,10,INE127B01011,1,10,Sector,EQ,"Hi-Tech Gears Limited",HITECHGEAR
563,20-DEC-2007,NSE,10,INE120D01012,1,10,Sector,EQ,"Hitech Plast Limited",HITECHPLAS
564,29-AUG-2003,NSE,10,INE262A01018,1,10,Sector,EQ,"HMT Limited",HMT
565,21-JUL-2010,NSE,10,INE871K01015,1,10,Sector,EQ,"Hindustan Media Ventures Limited",HMVL
566,19-NOV-1997,NSE,10,INE048A01011,1,10,Sector,EQ,"Hindustan Organic Chemicals Limited",HOCL
567,18-JUL-2003,NSE,10,INE671A01010,1,10,Sector,EQ,"Honeywell Automation India Limited",HONAUT
568,01-APR-2003,NSE,10,INE634A01018,1,10,Sector,EQ,"Honda Siel Power Products Limited",HONDAPOWER
569,19-JUL-1995,NSE,2,INE102A01024,1,2,Sector,EQ,"Hotel Leela Venture Limited",HOTELEELA
570,03-APR-1996,NSE,10,INE275F01019,1,10,Sector,EQ,"Hotel Rugby Limited",HOTELRUGBY
571,27-SEP-2006,NSE,10,INE596H01014,1,10,Sector,EQ,"HOV Services Limited",HOVS
572,31-MAY-2000,NSE,2,INE415A01038,1,2,Sector,EQ,"HSIL Limited",HSIL
573,01-SEP-2005,NSE,2,INE501G01024,1,2,Sector,EQ,"HT Media Limited",HTMEDIA
574,07-FEB-2007,NSE,10,INE703H01016,1,10,Sector,EQ,"Hubtown Limited",HUBTOWN
575,23-MAR-2007,NSE,2,INE069I01010,1,2,Sector,EQ,"Indiabulls Real Estate Limited",IBREALEST
576,23-JUL-2013,NSE,2,INE148I01020,1,2,Sector,EQ,"Indiabulls Housing Finance Limited",IBULHSGFIN
577,02-APR-2008,NSE,2,INE274G01010,1,2,Sector,EQ,"Indiabulls Ventures Limited",IBVENTURES
578,18-AUG-2011,NSE,2,INE126M01010,1,2,Sector,EQ,"Indiabulls Wholesale Services Limited",IBWSL
579,17-SEP-1997,NSE,2,INE090A01021,1,2,Sector,EQ,"ICICI Bank Limited",ICICIBANK
580,12-SEP-2005,NSE,10,INE483B01018,1,10,Sector,EQ,"Indo Count Industries Limited",ICIL
581,13-APR-2007,NSE,10,INE725G01011,1,10,Sector,EQ,"ICRA Limited",ICRA
582,28-SEP-2006,NSE,2,INE306B01029,1,2,Sector,EQ,"ICSA (India) Limited",ICSA
583,20-SEP-1995,NSE,10,INE008A01015,1,10,Sector,EQ,"IDBI Bank Limited",IDBI
584,09-MAR-2007,NSE,10,INE669E01016,1,10,Sector,EQ,"Idea Cellular Limited",IDEA
585,12-AUG-2005,NSE,10,INE043D01016,1,10,Sector,EQ,"IDFC Limited",IDFC
586,12-AUG-2005,NSE,10,INE043D01016,1,10,Sector,IL,"IDFC Limited",IDFC
587,03-APR-1996,NSE,10,INE076C01018,1,10,Sector,EQ,"IFB Agro Industries Limited",IFBAGRO
588,29-MAR-1995,NSE,10,INE559A01017,1,10,Sector,EQ,"IFB Industries Limited",IFBIND
589,26-APR-1995,NSE,10,INE039A01010,1,10,Sector,EQ,"IFCI Limited",IFCI
590,08-JAN-2004,NSE,10,INE023B01012,1,10,Sector,EQ,"IFGL Refractories Limited",IFGLREFRAC
591,09-OCT-2003,NSE,10,INE188B01013,1,10,Sector,EQ,"Igarashi Motors India Limited",IGARASHI
592,26-DEC-2003,NSE,10,INE203G01019,1,10,Sector,EQ,"Indraprastha Gas Limited",IGL
593,29-JAN-2007,NSE,10,INE204A01010,1,10,Sector,EQ,"IG Petrochemicals Limited",IGPL
594,17-MAY-2005,NSE,2,INE530B01024,1,2,Sector,EQ,"IIFL Holdings Limited",IIFL
595,17-AUG-2010,NSE,10,INE886A01014,1,10,Sector,EQ,"Industrial Investment Trust Limited",IITL
596,25-OCT-2007,NSE,10,INE369I01014,1,10,Sector,EQ,"IL&FS Engineering and Construction Company Limited",IL&FSENGG
597,30-MAR-2010,NSE,10,INE975G01012,1,10,Sector,EQ,"IL&FS Transportation Networks Limited",IL&FSTRANS
598,23-JUL-2010,NSE,10,INE919H01018,1,10,Sector,EQ,"Indian Metals & Ferro Alloys Limited",IMFA
599,07-OCT-2005,NSE,10,INE547E01014,1,10,Sector,EQ,"India Motor Parts and Accessories Limited",IMPAL
600,03-FEB-2005,NSE,10,INE691G01015,1,10,Sector,EQ,"Impex Ferro Tech Limited",IMPEXFERRO
601,08-OCT-2008,NSE,10,INE841B01017,1,10,Sector,EQ,"Indbank Merchant Banking Services Limited",INDBANK
602,03-JUL-1996,NSE,1,INE053A01029,1,1,Sector,EQ,"The Indian Hotels Company Limited",INDHOTEL
603,31-MAY-2000,NSE,10,INE383A01012,1,10,Sector,EQ,"The India Cements Limited",INDIACEM
604,01-JUL-2005,NSE,10,INE560A01015,1,10,Sector,EQ,"India Glycols Limited",INDIAGLYCO
605,01-MAR-2007,NSE,10,INE562A01011,1,10,Sector,EQ,"Indian Bank",INDIANB
606,08-JAN-1997,NSE,10,INE061A01014,1,10,Sector,EQ,"Indian Card Clothing Company Limited",INDIANCARD
607,30-AUG-1995,NSE,2,INE323C01030,1,2,Sector,EQ,"Indian Hume Pipe Company Limited",INDIANHUME
608,10-JAN-1996,NSE,10,INE065B01013,1,10,Sector,EQ,"IMP Powers Limited",INDLMETER
609,07-MAY-1997,NSE,10,INE092B01017,1,10,Sector,EQ,"India Nippon Electricals Limited",INDNIPPON
610,14-JAN-2005,NSE,2,INE873D01024,1,2,Sector,EQ,"Indoco Remedies Limited",INDOCO
611,20-JUN-2003,NSE,10,INE156A01020,1,10,Sector,EQ,"Indo Rama Synthetics (India) Limited",INDORAMA
612,29-SEP-2010,NSE,10,INE866K01015,1,10,Sector,EQ,"Indosolar Limited",INDOSOLAR
613,16-MAR-2006,NSE,10,INE332H01014,1,10,Sector,EQ,"Indo Tech Transformers Limited",INDOTECH
614,02-NOV-2011,NSE,10,INE337M01013,1,10,Sector,EQ,"Indo Thai Securities Limited",INDOTHAI
615,14-SEP-2007,NSE,10,INE227G01018,1,10,Sector,BE,"Indowind Energy Limited",INDOWIND
616,17-APR-1997,NSE,10,INE681B01017,1,10,Sector,EQ,"Indraprastha Medical Corporation Limited",INDRAMEDCO
617,02-JUL-1997,NSE,10,INE915B01019,1,10,Sector,EQ,"Ind-Swift Laboratories Limited",INDSWFTLAB
618,18-OCT-2004,NSE,2,INE788B01028,1,2,Sector,BE,"Ind-Swift Limited",INDSWFTLTD
619,11-MAR-2011,NSE,10,INE611L01013,1,10,Sector,EQ,"Indian Terrain Fashions Limited",INDTERRAIN
620,08-MAR-2007,NSE,10,INE025I01012,1,10,Sector,BZ,"Indus Fila Limited",INDUSFILA
621,28-JAN-1998,NSE,10,INE095A01012,1,10,Sector,EQ,"IndusInd Bank Limited",INDUSINDBK
622,13-JAN-2000,NSE,10,INE095A01012,1,10,Sector,IL,"IndusInd Bank Limited",INDUSINDBK
623,03-FEB-2010,NSE,10,INE486J01014,1,10,Sector,EQ,"Infinite Computer Solutions (India) Limited",INFINITE
624,12-OCT-2006,NSE,10,INE669A01022,1,10,Sector,EQ,"INFOMEDIA PRESS LIMITED",INFOMEDIA
625,28-DEC-2012,NSE,10,INE121J01017,1,10,Sector,EQ,"Bharti Infratel Limited",INFRATEL
626,08-FEB-1995,NSE,5,INE009A01021,1,5,Sector,EQ,"Infosys Limited",INFY
627,15-APR-1999,NSE,10,INE177A01018,1,10,Sector,EQ,"Ingersoll Rand (India) Limited",INGERRAND
628,01-MAY-1996,NSE,10,INE166A01011,1,10,Sector,EQ,"ING Vysya Bank Limited",INGVYSYABK
629,01-MAY-1996,NSE,10,INE166A01011,1,10,Sector,IL,"ING Vysya Bank Limited",INGVYSYABK
630,13-MAY-2011,NSE,10,INE549I01011,1,10,Sector,EQ,"Innoventive Industries Limited",INNOIND
631,23-FEB-2006,NSE,10,INE312H01016,1,10,Sector,EQ,"INOX Leisure Limited",INOXLEISUR
632,09-APR-2015,NSE,10,INE066P01011,1,10,Sector,EQ,"Inox Wind Limited",INOXWIND
633,30-MAY-2007,NSE,10,INE070I01018,1,10,Sector,EQ,"Insecticides (India) Limited",INSECTICID
634,20-AUG-2013,NSE,3,INE418N01027,1,3,Sector,BE,"Integra Garments and Textiles Limited",INTEGRA
635,18-DEC-2014,NSE,5,INE306R01017,1,5,Sector,EQ,"Intellect Design Arena Limited",INTELLECT
636,04-AUG-2011,NSE,10,INE878H01016,1,10,Sector,EQ,"Inventure Growth & Securities Limited",INVENTURE
637,07-DEC-2000,NSE,10,INE565A01014,1,10,Sector,EQ,"Indian Overseas Bank",IOB
638,24-JUL-1996,NSE,10,INE242A01010,1,10,Sector,EQ,"Indian Oil Corporation Limited",IOC
639,08-NOV-2010,NSE,10,INE485C01011,1,10,Sector,EQ,"IOL Chemicals and Pharmaceuticals Limited",IOLCP
640,13-MAY-2004,NSE,10,INE435A01028,1,10,Sector,EQ,"International Paper APPM Limited",IPAPPM
641,08-FEB-1995,NSE,2,INE571A01020,1,2,Sector,EQ,"IPCA Laboratories Limited",IPCALAB
642,08-FEB-1995,NSE,2,INE571A01020,1,2,Sector,IL,"IPCA Laboratories Limited",IPCALAB
643,25-FEB-2008,NSE,10,INE821I01014,1,10,Sector,EQ,"IRB Infrastructure Developers Limited",IRB
644,12-APR-2010,NSE,10,INE566K01011,1,10,Sector,BE,"Intrasoft Technologies Limited",ISFT
645,28-AUG-2007,NSE,5,INE732F01019,1,5,Sector,EQ,"ISMT Limited",ISMTLTD
646,23-AUG-1995,NSE,1,INE154A01025,1,1,Sector,EQ,"ITC Limited",ITC
647,10-FEB-1999,NSE,10,INE686A01018,1,10,Sector,EQ,"ITD Cementation India Limited",ITDCEM
648,15-SEP-2003,NSE,10,INE248A01017,1,10,Sector,EQ,"ITI Limited",ITI
649,15-SEP-1999,NSE,2,INE050B01023,1,2,Sector,EQ,"IL&FS Investment Managers Limited",IVC
650,13-SEP-1995,NSE,10,INE043C01018,1,10,Sector,EQ,"IVP Limited",IVP
651,08-MAR-2000,NSE,2,INE875A01025,1,2,Sector,EQ,"IVRCL Limited",IVRCLINFRA
652,22-JUL-1998,NSE,1,INE168A01041,1,1,Sector,EQ,"The Jammu & Kashmir Bank Limited",J&KBANK
653,22-FEB-2006,NSE,2,INE199G01027,1,2,Sector,EQ,"Jagran Prakashan Limited",JAGRAN
654,01-MAR-2000,NSE,5,INE048B01027,1,5,Sector,EQ,"Jagsonpal Pharmaceuticals Limited",JAGSNPHARM
655,09-DEC-2003,NSE,10,INE091G01018,1,10,Sector,EQ,"Jai Balaji Industries Limited",JAIBALAJI
656,26-NOV-1997,NSE,1,INE070D01027,1,1,Sector,EQ,"Jai Corp Limited",JAICORPLTD
657,29-FEB-2012,NSE,10,INE343D01010,1,10,Sector,EQ,"Jaihind Projects Limited",JAIHINDPRO
658,14-JUN-2000,NSE,10,INE486B01011,1,10,Sector,BE,"Jain Studios Limited",JAINSTUDIO
659,10-DEC-2010,NSE,10,INE039C01016,1,10,Sector,EQ,"Jamna Auto Industries Limited",JAMNAAUTO
660,17-APR-1996,NSE,5,INE785A01026,1,5,Sector,EQ,"Jayant Agro Organics Limited",JAYAGROGN
661,03-JAN-1996,NSE,5,INE571B01028,1,5,Sector,EQ,"Jay Bharat Maruti Limited",JAYBARMARU
662,10-MAY-1995,NSE,10,INE854B01010,1,10,Sector,EQ,"Jayaswal Neco Industries Limited",JAYNECOIND
663,15-FEB-1995,NSE,5,INE364A01020,1,5,Sector,EQ,"Jayshree Tea & Industries Limited",JAYSREETEA
664,29-APR-2003,NSE,2,INE572A01028,1,2,Sector,EQ,"JB Chemicals & Pharmaceuticals Limited",JBCHEPHARM
665,25-FEB-2004,NSE,10,INE187A01017,1,10,Sector,EQ,"JBF Industries Limited",JBFIND
666,17-DEC-2004,NSE,5,INE927D01028,1,5,Sector,EQ,"JBM Auto Limited",JBMA
667,20-NOV-2007,NSE,1,INE264B01020,1,1,Sector,EQ,"JCT Electronics Limited",JCTEL
668,31-DEC-1997,NSE,2,INE819B01021,1,2,Sector,EQ,"Jenson & Nicholson (India) Limited",JENSONICOL
669,14-MAR-2005,NSE,10,INE802G01018,1,10,Sector,EQ,"Jet Airways (India) Limited",JETAIRWAYS
670,26-NOV-2008,NSE,10,INE026B01049,1,10,Sector,BE,"JIK Industries Limited",JIKIND
671,07-APR-2005,NSE,10,INE796G01012,1,10,Sector,EQ,"Jindal Photo Limited",JINDALPHOT
672,21-JAN-2002,NSE,10,INE197D01010,1,10,Sector,EQ,"Jindal Poly Films Limited",JINDALPOLY
673,29-APR-2003,NSE,2,INE324A01024,1,2,Sector,EQ,"Jindal Saw Limited",JINDALSAW
674,29-DEC-1999,NSE,1,INE749A01030,1,1,Sector,EQ,"Jindal Steel & Power Limited",JINDALSTEL
675,22-SEP-2009,NSE,10,INE904J01016,1,10,Sector,EQ,"Jindal Cotex Limited",JINDCOT
676,22-DEC-2006,NSE,5,INE742C01031,1,5,Sector,EQ,"Jindal Drilling And Industries Limited",JINDRILL
677,25-NOV-2010,NSE,10,INE247D01013,1,10,Sector,EQ,"Jindal Worldwide Limited",JINDWORLD
678,30-NOV-2011,NSE,2,IN9175A01010,1,2,Sector,EQ,"Jain Irrigation Systems Limited",JISLDVREQS
679,13-AUG-2001,NSE,2,INE175A01038,1,2,Sector,EQ,"Jain Irrigation Systems Limited",JISLJALEQS
680,14-MAR-2006,NSE,10,INE823G01014,1,10,Sector,EQ,"JK Cement Limited",JKCEMENT
681,12-FEB-2008,NSE,10,INE576I01014,1,10,Sector,EQ,"J.Kumar Infraprojects Limited",JKIL
682,19-JUN-2006,NSE,5,INE786A01032,1,5,Sector,EQ,"JK Lakshmi Cement Limited",JKLAKSHMI
683,16-JUN-2005,NSE,10,INE789E01012,1,10,Sector,EQ,"JK Paper Limited",JKPAPER
684,19-MAR-2007,NSE,2,INE573A01042,1,2,Sector,EQ,"JK Tyre & Industries Limited",JKTYRE
685,16-MAR-2015,NSE,10,INE412C01015,1,10,Sector,EQ,"Jullundur Motor Agency (Delhi) Limited",JMA
686,26-NOV-2007,NSE,10,INE890A01016,1,10,Sector,EQ,"JMC Projects (India)  Limited",JMCPROJECT
687,10-OCT-2006,NSE,1,INE780C01023,1,1,Sector,EQ,"JM Financial Limited",JMFINANCIL
688,02-APR-2007,NSE,10,INE988E01010,1,10,Sector,EQ,"JMT Auto Limited",JMTAUTOLTD
689,08-OCT-2008,NSE,10,INE839G01010,1,10,Sector,EQ,"Jocil Limited",JOCIL
690,14-JUN-2004,NSE,2,INE455F01025,1,2,Sector,EQ,"Jaiprakash Associates Limited",JPASSOCIAT
691,21-MAY-2010,NSE,10,INE099J01015,1,10,Sector,EQ,"Jaypee Infratech Limited",JPINFRATEC
692,11-NOV-2013,NSE,10,INE147P01019,1,10,Sector,EQ,"Jindal Poly Investment and Finance Company Limited",JPOLYINVST
693,18-APR-2005,NSE,10,INE351F01018,1,10,Sector,EQ,"Jaiprakash Power Ventures Limited",JPPOWER
694,17-NOV-2003,NSE,2,INE220G01021,1,2,Sector,EQ,"Jindal Stainless Limited",JSL
695,04-JAN-2010,NSE,10,INE121E01018,1,10,Sector,EQ,"JSW Energy Limited",JSWENERGY
696,21-JUN-2005,NSE,10,INE824G01012,1,10,Sector,EQ,"JSW Holdings Limited",JSWHL
697,23-MAR-2005,NSE,10,INE019A01020,1,10,Sector,EQ,"JSW Steel Limited",JSWSTEEL
698,16-JUN-2003,NSE,1,INE700A01033,1,1,Sector,EQ,"Jubilant Life Sciences Limited",JUBILANT
699,08-FEB-2010,NSE,10,INE797F01012,1,10,Sector,EQ,"Jubilant Foodworks Limited",JUBLFOOD
700,14-FEB-2011,NSE,10,INE645L01011,1,10,Sector,EQ,"Jubilant Industries Limited",JUBLINDS
701,05-JUN-2013,NSE,10,INE599M01018,1,10,Sector,EQ,"Just Dial Limited",JUSTDIAL
702,17-JUN-2011,NSE,1,INE430G01026,1,1,Sector,EQ,"JVL Agro Industries Limited",JVLAGRO
703,19-DEC-2007,NSE,1,INE668F01031,1,1,Sector,EQ,"Jyothy Laboratories Limited",JYOTHYLAB
704,19-JUL-1995,NSE,2,INE197A01024,1,2,Sector,EQ,"Jyoti Structures Limited",JYOTISTRUC
705,06-SEP-1995,NSE,5,INE900B01029,1,5,Sector,EQ,"Kabra Extrusion Technik Limited",KABRAEXTRU
706,01-JUN-2004,NSE,2,INE217B01028,1,2,Sector,EQ,"Kajaria Ceramics Limited",KAJARIACER
707,13-DEC-1995,NSE,10,INE437B01014,1,10,Sector,EQ,"Kakatiya Cement Sugar & Industries Limited",KAKATCEM
708,08-JUN-2007,NSE,10,INE178D01010,1,10,Sector,EQ,"Kalindee Rail Nirman (Engineers) Limited",KALINDEE
709,15-DEC-2000,NSE,2,INE220B01022,1,2,Sector,EQ,"Kalpataru Power Transmission Limited",KALPATPOWR
710,20-DEC-2007,NSE,10,INE314G01014,1,10,Sector,BE,"Kalyani Forge Limited",KALYANIFRG
711,29-MAY-1996,NSE,10,INE967C01018,1,10,Sector,EQ,"Kamat Hotels (I) Limited",KAMATHOTEL
712,14-DEC-2011,NSE,1,INE879E01037,1,1,Sector,EQ,"Kanani Industries Limited",KANANIIND
713,08-FEB-1995,NSE,5,INE138C01024,1,5,Sector,EQ,"Kanoria Chemicals & Industries Limited",KANORICHEM
714,15-SEP-2003,NSE,1,INE531A01024,1,1,Sector,EQ,"Kansai Nerolac Paints Limited",KANSAINER
715,28-JUN-2011,NSE,10,INE725L01011,1,10,Sector,EQ,"Karma Energy Limited",KARMAENG
716,26-JUL-2000,NSE,10,INE036D01010,1,10,Sector,EQ,"Karur Vysya Bank Limited",KARURVYSYA
717,14-DEC-2007,NSE,10,INE234I01010,1,10,Sector,EQ,"Kaushalya Infrastructure Development Corporation Limited",KAUSHALYA
718,29-JAN-2008,NSE,10,INE641C01019,1,10,Sector,EQ,"Kavveri Telecom Products Limited",KAVVERITEL
719,04-JAN-2011,NSE,10,INE920K01010,1,10,Sector,EQ,"Kirloskar Brothers Investments Limited",KBIL
720,09-APR-1997,NSE,1,INE805C01028,1,1,Sector,EQ,"KCP Limited",KCP
721,11-JUN-1997,NSE,1,INE790B01024,1,1,Sector,EQ,"KCP Sugar and Industries Corporation Limited",KCPSUGIND
722,10-MAR-2006,NSE,2,INE389H01022,1,2,Sector,EQ,"KEC International Limited",KEC
723,09-MAR-2010,NSE,10,INE134B01017,1,10,Sector,EQ,"Kirloskar Electric Company Limited",KECL
724,23-MAR-2006,NSE,2,INE878B01027,1,2,Sector,EQ,"KEI Industries Limited",KEI
725,16-JUN-2009,NSE,10,INE990B01012,1,10,Sector,EQ,"Kemrock Industries and Exports Limited",KEMROCK
726,20-DEC-2005,NSE,10,INE202H01019,1,10,Sector,BE,"Kernex Microsystems (India) Limited",KERNEX
727,02-JAN-2007,NSE,10,INE133B01019,1,10,Sector,EQ,"Kesar Enterprises Limited",KESARENT
728,06-SEP-1995,NSE,10,INE087A01019,1,10,Sector,EQ,"Kesoram Industries Limited",KESORAMIND
729,26-JUN-1996,NSE,10,INE681C01015,1,10,Sector,EQ,"Keynote Corporate Services Limited",KEYCORPSER
730,03-MAY-2007,NSE,1,INE299C01024,1,1,Sector,EQ,"Karuturi Global Limited",KGL
731,28-JUN-2000,NSE,10,INE761A01019,1,10,Sector,EQ,"Khaitan Electricals Limited",KHAITANELE
732,20-DEC-1995,NSE,10,INE731C01018,1,10,Sector,EQ,"Khaitan (India) Limited",KHAITANLTD
